scorer,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000,DLC_resnet50_BeamTraining1Dec27shuffle1_20000
bodyparts,BeamLeft,BeamLeft,BeamLeft,BeamMiddle,BeamMiddle,BeamMiddle,BeamRight,BeamRight,BeamRight
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
82,5.891720771789551,604.9461669921875,0.5350878834724426,65.52252960205078,607.8092651367188,0.7553375959396362,143.1896514892578,607.6510009765625,0.8478066921234131
83,5.729780197143555,605.7258911132812,0.5253198742866516,68.29496765136719,603.206787109375,0.8469862937927246,145.86630249023438,607.8328857421875,0.9152897596359253
84,6.305254936218262,606.6747436523438,0.5884017944335938,70.8434066772461,605.6575317382812,0.8567460775375366,153.46461486816406,608.4456787109375,0.8745149374008179
85,5.530507564544678,605.0042114257812,0.5310487151145935,79.5566177368164,605.751220703125,0.8506796360015869,160.77655029296875,608.0103759765625,0.8542821407318115
86,5.257640838623047,605.8167114257812,0.5076117515563965,81.69783020019531,606.8140258789062,0.883088231086731,193.1972198486328,602.6262817382812,0.7606321573257446
87,5.192573547363281,606.3208618164062,0.6188913583755493,87.01274871826172,606.4374389648438,0.8324747085571289,212.39500427246094,603.1287841796875,0.8297752737998962
88,6.976051330566406,600.2410278320312,0.5442029237747192,100.54285430908203,606.1339111328125,0.808976948261261,229.3166961669922,608.210693359375,0.911836564540863
89,6.143496036529541,606.9011840820312,0.6047083139419556,100.66223907470703,606.1717529296875,0.7583109140396118,238.33570861816406,607.4282836914062,0.9293245077133179
90,6.607790470123291,605.5260009765625,0.6812173128128052,141.87132263183594,607.4465942382812,0.648958146572113,238.94798278808594,608.1703491210938,0.9124664664268494
91,7.602470874786377,604.6195068359375,0.5724014043807983,105.55009460449219,608.1427001953125,0.6450453996658325,231.8721160888672,609.0239868164062,0.8677341341972351
92,8.75130844116211,605.3043212890625,0.43358516693115234,108.69461059570312,607.4482421875,0.7132112383842468,236.1732940673828,608.3630981445312,0.8594714403152466
93,11.019390106201172,602.7809448242188,0.33455365896224976,149.20484924316406,608.1398315429688,0.9217501282691956,237.3050537109375,608.1017456054688,0.8665807247161865
94,101.71358489990234,604.014892578125,0.38655319809913635,160.01727294921875,607.083251953125,0.9141080975532532,237.70445251464844,607.9644165039062,0.8798463940620422
95,64.64331817626953,603.5885620117188,0.7041684985160828,150.7659149169922,607.6885986328125,0.8918827176094055,238.06851196289062,608.0975952148438,0.8874807357788086
96,91.15918731689453,605.7957153320312,0.8559898138046265,167.02980041503906,609.22265625,0.9114251732826233,239.03598022460938,608.4237670898438,0.9268938302993774
97,93.1142578125,606.4891967773438,0.8746327757835388,177.33546447753906,603.8359985351562,0.955069363117218,242.54110717773438,608.4441528320312,0.9346392750740051
98,93.92868041992188,606.3356323242188,0.8768947124481201,175.01785278320312,609.4603881835938,0.9611153602600098,243.06185913085938,608.4125366210938,0.9305088520050049
99,93.6337661743164,606.8872680664062,0.9117322564125061,175.80384826660156,609.3711547851562,0.962358295917511,242.85638427734375,608.3922729492188,0.9377745389938354
